rafting/yt-BR0rpEz2jxk_252.mp4,rafting,3,0
covering/getty-farm-covered-in-snow-on-march-31-2014-in-chicago-illinois-video-id450043094_30.mp4,covering,3,1
competing/getty-baseball-player-hitting-baseball-and-running-in-baseball-diamond-video-id659659361_6.mp4,competing,3,0
sniffing/giphy-sJ8NyUZp6LSla_0.mp4,sniffing,3,1
throwing/yt-XLZycXqPM7o_4.mp4,throwing,3,0
stretching/getty-archival-home-movie-of-senior-center-fitness-class-in-the-san-valley-video-id508563578_13.mp4,stretching,4,0
juggling/vine-doitforthevine-while-juggling-In-Nashville-playingbyair-MJvwaPHpvWA_3.mp4,juggling,3,0
shaving/yt-IZ2LAtKjaWs_1049.mp4,shaving,3,0
diving/yt-Max5kYoP7mE_51.mp4,diving,4,0
pushing/yt-yAREPqVxiVg_7.mp4,pushing,3,0
carving/yt-A8_8hPwU2Hg_28.mp4,carving,3,0
stretching/vine-Stretching-when-you-wake-up-M21hxxDXWaz_1.mp4,stretching,3,1
snowing/yt-PJCrW87eYt4_78.mp4,snowing,3,1
gripping/getty-old-female-profile-in-hmong-costume-swiftly-weaving-traditional-band-video-id472748751_9.mp4,gripping,3,1
dancing/flickr-4-2-4-5-3-4-2-1-6642453421_25.mp4,dancing,5,0
climbing/yt-zMfe-irysi8_6.mp4,climbing,3,0
overflowing/yt-eNx2hFFRJ_0_13.mp4,overflowing,3,1
sitting/flickr-3-7-4-5-9-3-7-0-16437459370_11.mp4,sitting,3,0
swinging/getty-carefree-girl-swinging-on-tree-swing-video-id478466930_23.mp4,swinging,4,2
skipping/vine-Skipping-hgKdvUTamBU_1.mp4,skipping,3,0
raising/getty-man-working-with-weights-in-gym-video-id462599696_1.mp4,raising,3,1
stroking/getty-couple-in-bedroom-video-id171191337_12.mp4,stroking,3,0
flipping/yt-k0mzz1ju8wY_15.mp4,flipping,3,1
operating/yt-KISAD32GEF8_511.mp4,operating,3,1
dropping/getty-autumn-leaf-falling-video-id605463207_1.mp4,dropping,4,1
howling/vine-hlBeb1FFE7t_2.mp4,howling,3,1
fighting/getty-buffalo-fight-video-id467893795_8.mp4,fighting,5,0
breaking/getty-geologist-video-id459304229_8.mp4,breaking,3,1
smiling/getty-french-director-rene-clair-shakes-hands-with-man-talks-to-french-video-id538089564_15.mp4,smiling,3,0
attacking/giphy-5jTC2Dm7rKqhq_4.mp4,attacking,4,0
locking/yt-Tr0m77g3OQI_786.mp4,locking,3,1
tickling/vine-Mom-tickling-me-MjTbXjmvD7T_2.mp4,tickling,3,1
roaring/yt-JIjNln61s4U_61.mp4,roaring,5,1
dropping/giphy-4JuWa5hGxz6CY_1.mp4,dropping,5,0
singing/2EvcQ51bzUM_35.mp4,singing,4,1
squatting/getty-goodlooking-woman-performing-squats-with-dumbbells-on-step-platform-video-id696345446_15.mp4,squatting,3,0
manicuring/yt-sT4H5-3JZmY_1078.mp4,manicuring,3,1
fighting/giphy-x53lYl62n3tTy_5.mp4,fighting,3,1
closing/getty-eye-video-id502911607_2.mp4,closing,4,0
calling/getty-businesswoman-using-headset-odaiba-tokyo-japan-video-id97368954_19.mp4,calling,5,0
dunking/yt-2C_Vh3Eitrc_2.mp4,dunking,3,0
flying/flickr-7-6-7-9-5-7-6-0-5176795760_41.mp4,flying,5,0
catching/giphy-d13KpOYEMGdcQ_3.mp4,catching,3,1
rafting/flickr-4-0-0-1-7-3-0-2-2440017302_11.mp4,rafting,5,0
stitching/yt-KyGNsKQW35M_1008.mp4,stitching,3,0
dining/getty-diverse-group-of-senior-couples-eating-in-restaurant-video-id458449958_18.mp4,dining,4,0
skiing/yt-eGs9sw91i0A_13.mp4,skiing,4,0
stroking/giphy-ytXok3WQGXoKQ_1.mp4,stroking,3,1
assembling/yt-Z0f_0Uv1biQ_279.mp4,assembling,4,0
sawing/yt-u17ll043Ld8_39.mp4,sawing,4,0
resting/getty-baby-sleeps-in-a-cot-video-id1B012637_0020_4.mp4,resting,3,1
barbecuing/getty-eastern-traditional-shawarma-video-id459951983_2.mp4,barbecuing,3,1
punching/meta-11582732_4.mp4,punching,4,0
slipping/vb-families-ice-skating-at-a-rink-inside-the-marina-bay-sands-s3zmifd0jlj0jc8e81_11.mp4,slipping,3,1
buying/vb-young-man-buys-regular-gas-at-a-self-service-gas-station-camera-moves-on-jib-rgmf7xfdcgizu0azia_11.mp4,buying,4,0
twisting/17ndCHDCX5Q_338.mp4,twisting,5,0
burning/getty-massive-wildfire-with-multiple-front-burning-houses-at-kalamos-attika-video-id844046236_1.mp4,burning,4,0
performing/flickr-5-5-4-7-0-0-7-1-4655470071_2.mp4,performing,3,0
camping/flickr-4-3-7-3-9-8-2-5-13043739825_4.mp4,camping,3,1
dusting/yt-g_iO0PWEvpY_25.mp4,dusting,3,1
rising/getty-video-of-wonderful-fireworks-in-4k-video-id611119178_22.mp4,rising,3,1
playing+sports/yt-MjQlSorhMbA_230.mp4,playing+sports,3,0
drumming/flickr-7-3-9-7-4-6-8-9-3773974689_42.mp4,drumming,3,0
boarding/flickr-0-1-4-8-2-2-5-8-15201482258_89.mp4,boarding,3,1
speaking/getty-business-meeting-in-office-lobby-video-id150573956_1.mp4,speaking,3,0
adult+female+speaking/yt-hsLYD1Jyf3A_166.mp4,adult+female+speaking,4,0
steering/getty-driving-near-eiffel-tower-paris-france-video-id98886298_59.mp4,steering,3,1
swimming/flickr-7-5-3-8-9-6-6-6-4675389666_18.mp4,swimming,5,0
bathing/giphy-1JPXSloYnik3m_4.mp4,bathing,3,1
diving/meta-78028_1.mp4,diving,4,2
jumping/yt-cWJwrzaoKw4_622.mp4,jumping,3,1
adult+female+singing/yt-2JzttfbZWpQ_162.mp4,adult+female+singing,3,1
hitting/giphy-5yPzF5Vd67utW_1.mp4,hitting,3,0
cuddling/getty-young-woman-wraps-arms-around-boyfriend-with-a-hug-as-he-lifts-her-up-video-id681857676_3.mp4,cuddling,3,1
aiming/yt-IFYtgYUvYLI_67.mp4,aiming,4,0
playing+music/yt-jRAhUDadEPU_525.mp4,playing+music,4,0
drying/giphy-Z3kyIkddUlE7S_0.mp4,drying,3,1
spilling/yt-I_Zeogg-R6o_1.mp4,spilling,4,0
racing/flickr-9-5-2-2-4-5-5-6-8995224556_18.mp4,racing,3,0
crawling/getty-caterpillars-crawl-across-webs-of-silk-video-id675685617_24.mp4,crawling,3,1
operating/getty-panning-young-engineer-and-labor-operate-extruder-video-id510754210_13.mp4,operating,4,0
chasing/vine-MwlalL3hQq9_2.mp4,chasing,3,0
walking/flickr-4-6-0-7-2-1-4-0-22346072140_10.mp4,walking,4,0
joining/yt-MUPt1nGOCi4_47.mp4,joining,3,1
hitting/yt-nFV5PMnhmtY_52.mp4,hitting,4,0
marching/yt-dtAw25RK0vg_9.mp4,marching,4,0
draining/getty-hydro-power-video-id187635139_14.mp4,draining,4,0
digging/yt-uZ3VNWE66VM_449.mp4,digging,3,1
grinning/getty-doctor-consulting-patient-in-exam-room-video-id151320381_14.mp4,grinning,3,1
sprinting/getty-ws_female-track-runners-sprinting-video-id622558168_2.mp4,sprinting,4,0
balancing/getty-squirrel-video-id494896594_13.mp4,balancing,4,2
removing/getty-woman-pouring-and-drinking-a-glass-of-milk-in-the-kitchen-video-id605990739_4.mp4,removing,3,1
sketching/yt-Oj7Q5IQ6qNs_28.mp4,sketching,4,0
playing+videogames/yt-ONfQ501IuNU_1145.mp4,playing+videogames,3,1
biting/getty-beautiful-dark-black-stallion-on-pasture-grazing-grass-on-sunny-video-id613717520_15.mp4,biting,3,1
running/yt-JypLnzywtk8_5.mp4,running,3,0
cutting/getty-robotic-laser-cuts-parts-from-a-sheet-of-steel-in-a-us-manufacturing-video-id515983498_8.mp4,cutting,3,0
climbing/yt--9l32Ce6k5U_239.mp4,climbing,5,2
hammering/getty-blacksmith-at-work-with-hammer-video-id130674094_21.mp4,hammering,3,1
whistling/getty-serbian-civilians-and-forces-leave-prizren-various-of-crowd-shouting-video-id689438488_35.mp4,whistling,3,0
skating/giphy-3o7btMEaK8ZhyV77Bm_2.mp4,skating,3,0
carving/yt-UwVlYpbEmj8_1410.mp4,carving,3,1
waving/giphy-3oz8xZ8P1HxG62wH3W_0.mp4,waving,3,0
typing/getty-close-up-of-businessman-hands-typing-on-laptop-keyboard-video-id629434030_3.mp4,typing,4,0
erupting/getty-sainterose-lava-erupts-on-the-piton-de-la-fournaise-volcano-in-la-on-video-id607779414_149.mp4,erupting,4,0
catching/yt-076siYQiBq0_190.mp4,catching,3,0
turning/getty-box-fan-slowly-spins-as-wind-passes-through-it-on-a-window-sill-of-a-video-id842596098_20.mp4,turning,3,0
feeding/getty-flock-of-sandhill-cranes-video-id825364210_3.mp4,feeding,3,0
clinging/getty-sparrows-on-pine-tree-video-id583743922_8.mp4,clinging,5,0
adult+female+singing/yt-B0EwbjXNBCI_110.mp4,adult+female+singing,3,0
climbing/yt-5Ozo7qrbeFw_168.mp4,climbing,3,1
dunking/yt-_mW-vKOtqXw_14.mp4,dunking,4,0
standing/flickr-1-0-8-3-7-8-4-4-4610837844_19.mp4,standing,3,0
pointing/getty-young-boy-and-young-girl-sit-in-bike-trailer-as-they-are-pedaled-down-video-id646020369_3.mp4,pointing,3,1
kneeling/895dW_ScLJQ_124.mp4,kneeling,3,1
tapping/getty-calculation-de-video-id473290463_6.mp4,tapping,3,1
raining/giphy-13VCGCjHhrfTIA_4.mp4,raining,3,0
rowing/yt-WQ17dCVNioc_155.mp4,rowing,3,0
biting/yt-jSI7Vz7yJCw_2.mp4,biting,3,1
sitting/giphy-3Jp5pLBGSwLyE_0.mp4,sitting,3,1
slicing/vine-Slicing-red-onions-miriamskitchen-MuYBB7rieB9_3.mp4,slicing,3,0
injecting/yt-BmW7fbt8NkY_25.mp4,injecting,4,1
marrying/vb-just-married-young-couple-in-love-gentle-touch-each-other-bihimx9winvsi0cv_1.mp4,marrying,3,1
rowing/yt-m0DMd-4Si3A_528.mp4,rowing,4,0
locking/giphy-l0HlLln27MIBPo5S8_1.mp4,locking,3,1
vacuuming/giphy-7FN3Fg7VBJCN2_9.mp4,vacuuming,3,0
spilling/yt-qCdP86wQRD4_59.mp4,spilling,3,1
climbing/yt-bsdUN4LyHAw_80.mp4,climbing,3,1
adult+male+singing/yt-2NWbSuCrF8o_544.mp4,adult+male+singing,4,0
kneeling/getty-low-angle-wide-shot-woman-running-in-to-bathroom-kneeling-and-in-video-id678-99_3.mp4,kneeling,3,0
shaking/flickr-6-0-9-4-7-1-8-4-21460947184_114.mp4,shaking,3,0
child+speaking/yt-dHgt6UpyBts_175.mp4,child+speaking,3,1
opening/getty-lilies-opening-video-id1171-72_8.mp4,opening,4,0
bending/eqKa2gv9Kx0_11.mp4,bending,3,1
sitting/flickr-4-7-2-3-0-6-0-5-9647230605_19.mp4,sitting,4,0
instructing/getty-young-parents-planning-a-renovation-as-they-looking-blueprints-video-id823866884_6.mp4,instructing,3,1
laughing/yt-TIX77_ZSboY_125.mp4,laughing,3,1
drinking/giphy-13HSSZK46DkhzO_1.mp4,drinking,3,1
chewing/yt-Ue5I4aTZV_U_195.mp4,chewing,3,0
drawing/yt-dEHcW5SrQdY_65.mp4,drawing,3,0
raining/wc-_hVFQeNdVXyR_38.mp4,raining,3,1
pouring/yt-W9AxgPMCw4I_13.mp4,pouring,3,0
storming/giphy-PvdXW27U2umYM_0.mp4,storming,3,1
kicking/yt-ZZ6lAdFy76o_32.mp4,kicking,3,0
painting/yt-9K6rbU0f9M4_187.mp4,painting,3,1
imitating/yt-CVyuESCuBqA_2.mp4,imitating,3,1
rocking/meta-1169410_80.mp4,rocking,4,0
turning/getty-aerial-view-wind-turbines-video-id844425928_9.mp4,turning,3,1
washing/giphy-BGMyQkJVDCa1W_11.mp4,washing,3,0
bubbling/giphy-IWdguYygkigaA_2.mp4,bubbling,3,1
tapping/yt-YzVK4mNPTno_106.mp4,tapping,3,1
kneeling/yt-S8UDgZfGvS4_7.mp4,kneeling,3,1
child+speaking/yt-hWyWdWQxd8w_29.mp4,child+speaking,3,1
pulling/vine-pulling-taffy-catalina-M2Ybq2eTKW7_2.mp4,pulling,3,1
locking/giphy-iMNWvS0xdNKcU_2.mp4,locking,3,1
putting/getty-three-golf-putts-video-id101239317_10.mp4,putting,3,1
operating/getty-medium-shot-pan-surgeons-and-nurses-wearing-scrubs-surgical-masks-video-id763-33_10.mp4,operating,5,0
biting/getty-utah-orem-father-feeding-son-video-id147200681_1.mp4,biting,5,0
punting/yt-NBlFLVD9AnE_5.mp4,punting,3,0
bending/getty-father-and-daughter-stretching-before-exercise-video-id150984942_8.mp4,bending,4,0
emptying/getty-falling-wheat-grain-amstetten-lower-austria-austria-video-id106428027_31.mp4,emptying,3,1
drawing/yt-pZy8RaKSDA4_9.mp4,drawing,4,0
hugging/yt-LHKILCLRYHM_21.mp4,hugging,4,0
racing/getty-jackman-lowers-racecar-driver-speeds-off-pitcrew-celebrates-video-id669341645_2.mp4,racing,3,1
entering/kNk-AanhOsU_2.mp4,entering,3,0
marching/yt-3WNmFKpzcTw_129.mp4,marching,4,2
shaking/yt-lh7AiI4pZCw_47.mp4,shaking,3,1
taping/getty-preparing-her-hands-for-combat-video-id637763164_4.mp4,taping,3,1
running/flickr-5-8-2-5-1-7-9-3-3058251793_3.mp4,running,3,1
stretching/getty-two-women-doing-yoga-meditation-and-stretching-exercises-video-id534156348_1.mp4,stretching,3,0
cleaning/yt-9vaKEw5OW1M_6.mp4,cleaning,3,0
chopping/flickr-4-2-6-9-9-0-9-1-2742699091_5.mp4,chopping,5,1
assembling/yt-ZNb0_yiGvAk_111.mp4,assembling,3,1
covering/getty-close-up-of-mtbromo-volcano-indonesia-zoom-out-camera-video-id545333628_6.mp4,covering,3,1
marching/yt-ZN7vm9mIPBs_1.mp4,marching,3,1
hugging/yt-O7EdOV1osbM_118.mp4,hugging,3,0
brushing/yt-jqY2DxpinFQ_3.mp4,brushing,3,0
gambling/getty-arcade-casino-style-lighting-equipment-game-tables-video-id129844989_6.mp4,gambling,3,1
kicking/yt-DBt8sfmLoOU_2.mp4,kicking,3,0
combing/giphy-l0Ex9XmWkAaWky2Hu_1.mp4,combing,3,1
sawing/yt-LIJyp4H4Vfg_129.mp4,sawing,3,0
interviewing/R1O_U2ukTSI_130.mp4,interviewing,3,1
dusting/yt-56cR_skuKn8_1.mp4,dusting,3,1
sprinting/yt-h1FLudfAHsk_133.mp4,sprinting,3,1
giving/yt-2Dzq6NOlASU_124.mp4,giving,3,1
yawning/vine-How-I-wish-I-looked-while-yawning-hM5vYVWP2n1_3.mp4,yawning,3,1
drumming/giphy-dTgrOINC23kli_0.mp4,drumming,3,0
crashing/giphy-9fOKiaW1XElZm_1.mp4,crashing,4,0
rolling/vine-My-dog-rolling-around-in-the-sun-D-x-dog-cute-funny-MXA0i33dViU_2.mp4,rolling,3,1
adult+female+speaking/yt-GJ6bhtgMChI_70.mp4,adult+female+speaking,3,1
cutting/getty-hands-cutting-bread-loaf-slices-video-id635860678_3.mp4,cutting,3,0
singing/flickr-0-0-8-9-8-9-3-9-4700898939_29.mp4,singing,4,0
praying/getty-candle-video-id499645126_6.mp4,praying,3,1
standing/8eBVSqu2bZM_14.mp4,standing,3,0
standing/flickr-1-0-8-8211257108_3.mp4,standing,3,0
planting/getty-farmer-hands-holding-and-pouring-back-organic-soil-soil-agriculture-video-id627787526_12.mp4,planting,3,1
gardening/getty-man-picking-rotten-pepper-video-id824753132_3.mp4,gardening,3,0
lifting/IapSCLjVXXQ_49.mp4,lifting,3,1
catching/giphy-GlH9AeZ2pmnEk_0.mp4,catching,3,0
selling/getty-move-over-george-clooney-nestle-has-employed-a-fleet-of-chirpy-robots-video-id459937870_79.mp4,selling,3,1
rafting/getty-white-water-rafters-paddling-through-rapids-otter-slide-north-creek-video-id1341-20_2.mp4,rafting,3,0
celebrating/yt-ZLxaPkiHZsA_92.mp4,celebrating,3,0
erupting/getty-ash-billows-from-erupting-volcano-new-britain-png-video-id546324043_6.mp4,erupting,3,1
protesting/getty-hundreds-of-women-marched-through-paris-on-the-occasion-of-womens-video-id649837074_49.mp4,protesting,3,0
packaging/getty-cardboard-box-rolling-on-conveyor-belt-oss-netherlands-video-id95610472_1.mp4,packaging,3,0
cooking/giphy-1sNkxaFXcQ4ow_7.mp4,cooking,3,1
dancing/yt-MWeNQCRTurA_32.mp4,dancing,3,0
playing+music/4-5-0-6-0-2-1-0-3745060210_18.mp4,playing+music,3,1
drumming/yt-H0YjpR__L98_15.mp4,drumming,3,0
stroking/getty-beautiful-young-girl-and-tender-labrador-video-id460934616_13.mp4,stroking,3,0
painting/yt-oMbRA5CrOVM_95.mp4,painting,3,1
wrestling/yt-rDr6yWlMIak_545.mp4,wrestling,3,1
jumping/getty-breakdance-woman-video-id492092124_21.mp4,jumping,5,1
dusting/getty-teen-hand-strumming-electric-guitar-family-arranging-empty-room-video-id514372889_19.mp4,dusting,6,0
bathing/giphy-AbMSdRZYbAsEg_2.mp4,bathing,3,1
drumming/yt-c0580NDXrq4_104.mp4,drumming,4,0
piloting/vb-airplane-pilot-in-flight-v7g9fcd2klik8h2jiy_5.mp4,piloting,3,1
burning/getty-view-of-oil-refinery-cooling-towers-and-chimneys-grangemouth-scotland-video-id99740643_18.mp4,burning,3,1
bowing/giphy-ZXvz23IAZZbAQ_0.mp4,bowing,3,1
spinning/flickr-9-2-5-4-7-6-0-6-20792547606_9.mp4,spinning,4,1
walking/flickr-9-5-4-2-9-2-1-8-7395429218_7.mp4,walking,3,1
bicycling/giphy-I6C654fJ3RUyY_7.mp4,bicycling,4,0
applauding/yt-HVj1K85PDhk_15.mp4,applauding,4,0
operating/getty-hdinguinal-hernia-surgery-video-id473060645_21.mp4,operating,4,0
pointing/getty-pan-across-bryce-canyon-to-reveal-a-hiker-mother-pointing-to-view-video-id646020253_2.mp4,pointing,3,1
snapping/vine-hLLg96KiTAE_2.mp4,snapping,3,1
protesting/yt-_5kHRQGMyC0_248.mp4,protesting,3,0
typing/getty-know-your-typewriter-1-of-12-video-idmr_00054469_49.mp4,typing,3,1
eating/getty-asia-girls-eating-video-id482673157_9.mp4,eating,3,0
clawing/meta-201216_36.mp4,clawing,3,2
asking/yt-ueuG1hsvbw4_267.mp4,asking,3,1
hammering/getty-year-old-girl-using-hammer-outside-video-id672569474_6.mp4,hammering,3,0
racing/flickr-6-0-3-3-6-4-0-2-15360336402_6.mp4,racing,5,0
kicking/yt-ag20-xF0AtA_44.mp4,kicking,3,0
blocking/giphy-XwcpEaKcRcVWw_2.mp4,blocking,5,0
wrestling/yt-IP06lSkrfKc_71.mp4,wrestling,3,1
playing+music/giphy-26xBOPR5ma6lgsZW0_0.mp4,playing+music,3,1
drilling/vb-drilling-drill-in-granite-quarry-rlzzbmdllixxqflw4_6.mp4,drilling,3,1
burning/getty-shot-of-camper-making-food-by-campfire-video-id146260104_1.mp4,burning,3,1
flying/31VU-bAO1wc_24.mp4,flying,3,0
arresting/yt-SuVMz50H4KY_13.mp4,arresting,3,1
climbing/yt-wbs1QCon7WU_24.mp4,climbing,3,0
adult+female+speaking/yt-4uQpPeUq2xQ_168.mp4,adult+female+speaking,3,1
drinking/getty-young-adult-woman-reading-at-home-video-id480963790_14.mp4,drinking,4,0
dancing/yt-JipzjhMBm8s_23.mp4,dancing,3,1
bowling/yt-yl9AUbPJ_U0_199.mp4,bowling,3,0
dancing/yt-GFzJX2OCqEs_40.mp4,dancing,3,0
wrapping/getty-coach-wraps-a-boxers-hands-video-id646165671_2.mp4,wrapping,3,1
sailing/vb-beautiful-yacht-in-calm-weather-sailing-on-the-ocean-btmdlvjviozz1l4s_10.mp4,sailing,4,0
camping/getty-time-lapse-camp-video-id158529661_9.mp4,camping,3,0
shrugging/yt-V-wkzuoo9Hk_19.mp4,shrugging,3,1
drawing/yt-keaS3J3m7-Q_57.mp4,drawing,4,0
smiling/getty-date-in-paris-video-id495071842_3.mp4,smiling,3,0
breaking/getty-handheld-police-officers-use-a-battering-ram-to-break-down-the-door-video-id164176583_3.mp4,breaking,3,1
playing+videogames/yt-umJimi6i6qo_474.mp4,playing+videogames,3,1
overflowing/vb-water-from-water-tap-overflowing-a-glass-bowl-slow-motion-video-sieolgwyfio125hnl_6.mp4,overflowing,3,1
laughing/yt-Vpu6mMAuCXQ_25.mp4,laughing,3,1
bowing/giphy-3o6nUVZNRc49c7333y_0.mp4,bowing,4,0
crashing/giphy-13q9iiRJ0HstNu_0.mp4,crashing,3,1
writing/getty-the-bucket-list-premiere-arrivals-and-interviews-al-murray-along-with-video-id852467674_20.mp4,writing,4,1
queuing/getty-exterior-shots-migrants-refugees-asylum-seekers-outside-closed-off-video-id486996458_46.mp4,queuing,3,1
building/yt-KBJdhjxy-q0_103.mp4,building,4,2
smelling/giphy-118OXRMbQMp7qw_2.mp4,smelling,4,0
lifting/yt-yw_4JcysOJM_54.mp4,lifting,3,1
coughing/vine-Failed-Smoke-Coughing-MXL65eJeEHe_3.mp4,coughing,3,1
spreading/getty-concrete-floor-levelling-video-id465442869_6.mp4,spreading,3,1
howling/vine-She-speaks-to-me-FalineTheDachshund-DappleDachshund-howling-dachshund-M5zDbwuMIi3_2.mp4,howling,3,0
pulling/getty--video-id558172223_24.mp4,pulling,5,0
adult+male+singing/yt-1oSOCT6HBRM_333.mp4,adult+male+singing,4,0
singing/flickr-5-8-4-3-4-3-0-4-3258434304_77.mp4,singing,3,0
feeding/flickr-9-5-7-3-7-6-5-5-2495737655_9.mp4,feeding,3,1
laughing/yt-NKccnideb8E_75.mp4,laughing,3,1
boxing/giphy-wTinlfdXXjaqk_1.mp4,boxing,4,0
interviewing/yt-qSylCmes5dw_86.mp4,interviewing,3,1
kicking/giphy-rCLLhrZnLfyO4_2.mp4,kicking,4,2
queuing/getty-cars-waiting-at-the-usmexico-border-video-id617790534_12.mp4,queuing,3,1
singing/flickr-4-2-6-9-4-7-6-0-5342694760_7.mp4,singing,5,0
swimming/yt-2cJNGf3os-0_87.mp4,swimming,3,0
celebrating/giphy-R10MgkSmbEUZG_0.mp4,celebrating,3,0
rising/yt-jc2sXOgeJ4A_2.mp4,rising,3,0
eating/flickr-5-7-6-1-2-6-0-1-5357612601_17.mp4,eating,3,0
joining/yt-VctDgpTnoAQ_346.mp4,joining,5,0
clearing/giphy-OvSF9hGBTDzIQ_0.mp4,clearing,3,1
filling/getty_R-studio-shot-of-water-being-poured-into-glass-video-id96501297_22.mp4,filling,3,1
chasing/getty-dog-chasing-tennis-ball-video-id527312869_3.mp4,chasing,3,0
praying/getty-liberian-schoolchildren-pray-video-id578342160_2.mp4,praying,5,0
standing/yt-xgipvnyDeWM_22.mp4,standing,3,0
fighting/giphy-j7euyOms9tMDC_2.mp4,fighting,3,0
smashing/giphy-YnqNLvV2K6RNu_8.mp4,smashing,3,1
punching/giphy-3o7WTpSi1pHts40ygo_1.mp4,punching,4,0
snuggling/yt-Jn1mPETDwz0_20.mp4,snuggling,3,1
spreading/getty-construction-siteexcavator-video-id527424296_1.mp4,spreading,3,1
dining/getty-people-enjoying-caf-and-restaurant-culture-in-city-lane-melbourne-video-id148738545_4.mp4,dining,3,1
boxing/getty-boxer-practices-with-his-coach-in-boxing-ring-video-id646006167_12.mp4,boxing,3,0
shooting/getty-soldier-shooting-automatic-small-target-rifle-video-id143468961_9.mp4,shooting,3,0
bowling/vine-hYn1aqQwWrm_1.mp4,bowling,3,1
rafting/yt-ZwvuCLW8_qw_301.mp4,rafting,3,1
